Name	SRR24466374	SRR24466375	SRR24466376	SRR24466377	SRR24466378	SRR24466379	SRR24466380	SRR24466381	SRR24466382	SRR24466383	SRR24466384	SRR24466385	SRR24466386	SRR24466387	SRR24466388	SRR24466389	SRR24466390	SRR24466391
YDL168W	18.2319	25.7508	20.275	17.1411	14.5219	28.2397	18.5327	21.3389	16.7048	24.1143	25.1861	20.0311	34.5058	8.63464	25.9793	32.1418	20.3315	32.5289
YMR317W	0.239815	0.380913	0.237335	0.235971	0.35851	0.291308	0.281613	0.463691	0.339145	0.287749	0.301852	0.153993	0.408904	0.320701	0.299987	0.298538	0.435297	0.346663
YGL062W	16.8146	42.1294	19.1239	19.131	34.8263	87.5916	21.7489	35.1257	37.3052	23.8501	36.9504	17.9642	40.6992	12.1605	18.9774	31.2507	48.1558	33.7097
YNL027W	12.5833	15.1814	11.3724	11.4878	13.38	15.6217	11.6844	13.0865	15.2361	12.5146	12.516	10.9674	14.5526	8.33273	15.326	16.3387	14.8338	14.6569
YDR167W	275.645	175.857	284.227	265.776	376.807	171.234	256.58	214.513	329.91	198.821	185.437	211.956	143.387	290.118	229.587	157.004	196.308	185.508
YMR321C	8.96738	4.83322	6.36996	4.87627	5.20805	3.85501	4.49985	2.70886	6.11659	7.1996	6.3843	6.25112	2.87014	8.21115	2.90822	4.06393	5.18489	7.10836
YMR323W	0.390498	0.709477	0.369615	0.570135	0.396041	0.892524	0.527665	0.413976	0.643179	0.622564	0.791701	0.34381	0.742493	0.328143	0.269347	0.462655	0.601983	0.469639
YNL339C	2.751	7.29693	2.57552	1.37506	0	5.77954	1.54655	0	2e-06	5.16027	5.90535	1.74402	11.3748	0.962461	0	6.2478	3.61735	3.75453
YNL335W	0.179193	0.973893	0.264083	0.403156	0.38955	0.591231	0.607257	0.827741	0.725775	0	0.945311	0.69524	1.61075	0.051085	0.460493	0.937802	1.0746	0.510672
YDR306C	9.03538	14.7387	7.51092	8.10947	8.40303	14.6343	8.80643	10.5077	11.3947	9.95699	10.2305	8.55573	15.5553	3.99793	9.22871	12.8947	13.066	14.2426
YNL155C-A	53.2599	72.8978	29.7551	35.7602	56.5806	55.6085	46.4885	74.1032	52.5512	58.2167	73.3557	30.8157	64.5758	23.7154	30.7366	59.8021	83.8704	49.9756
YNL331C	8.1298	11.0934	7.31088	5.78985	10.2257	11.1724	6.11085	7.73773	10.5794	7.5428	11.1261	7.11005	8.57917	7.25009	8.7458	9.86588	11.8489	10.3232
YNL330C	19.2008	31.1304	18.5604	15.656	13.2337	31.1128	18.0927	22.1808	17.7169	28.8281	29.1287	23.8348	39.8445	7.92621	25.9791	34.2556	26.7216	35.4506
YER078W-A	3.48079	1.99292	0	5.32718	1.42404	4.36327	1.02661	3.41608	3.19435	2.45207	6.25085	3.72793	5.54052	2.32582	0.735124	4.04347	6.18147	4.68623
YJL181W	5.83948	6.37345	4.45904	4.79782	3.69581	7.36106	5.22291	4.05747	4.63232	6.94851	5.96816	4.15564	8.18301	2.41142	5.44887	7.4401	6.10395	8.539
YLR454W	7.3365	15.2012	4.98491	5.03582	5.29891	6.79597	5.2212	7.73976	11.1249	7.59345	5.90535	6.08738	9.3214	2.50055	4.72859	8.12948	10.1805	6.9691
YNL232W	32.8236	34.8059	35.5688	35.4328	36.7195	39.9167	35.368	34.1213	39.2526	32.3036	33.8319	30.2328	31.7942	24.1076	34.4049	31.0324	25.9857	34.3481
YNL329C	7.13564	12.1168	6.02471	4.99878	4.71169	9.33648	5.66179	6.22912	6.21701	7.72558	7.90437	7.50013	8.31993	2.61564	7.13891	7.6446	7.0681	7.71829
YNL328C	2.17481	5.21704	3.42299	1.71081	1.87557	7.47766	2.19921	3.6765	2.63612	6.3094	4.57756	3.68623	6.94054	0.650128	3.81004	4.53082	4.90284	6.37555
YKL098W	12.5185	20.7225	13.4003	13.5701	10.9107	26.2247	17.9186	16.5945	12.8076	18.0893	19.9765	13.0636	24.4611	5.77366	14.5914	19.9006	21.3214	26.4211
YNL327W	56.5088	73.9883	36.3083	43.1016	23.1329	58.9404	41.3736	52.0097	41.12	67.4812	64.6535	40.2907	75.1162	13.8757	33.8371	53.5402	53.1913	55.7572
YNL325C	5.71091	6.45404	4.52131	4.43216	7.6497	5.91494	3.85867	5.69969	7.50213	4.21526	4.99012	4.35413	5.52691	5.09168	6.51527	5.51662	6.62491	5.53294
YBL002W	575.693	926.102	767.404	803.298	398.864	1234.6	688.942	675.38	439.162	925.302	750.424	714.77	927.481	178.773	948.027	1146.45	593.995	1233.54
YNL323W	19.9451	33.3923	18.8021	20.0012	12.4157	25.4798	21.0517	24.4745	13.7088	27.1219	25.5351	21.6726	27.6625	7.60136	19.1051	17.8926	22.8496	23.6787
YLR073C	4.75083	10.6181	12.3437	3.50699	1.42039	21.8183	3.16664	5.14638	1.69218	6.1195	5.43698	6.45561	4.92655	1.31046	6.09194	5.29208	2.72835	8.69835
YNL322C	93.0814	146.684	95.8305	98.1605	61.5924	160.623	166.367	145.012	88.4079	133.32	157.429	109.834	185.075	41.4155	86.9501	122.155	122.427	112.375
YNL315C	25.3994	40.7631	25.9165	21.9428	20.3679	35.9406	20.3378	28.9091	25.4602	33.1882	45.3956	30.4123	46.0072	15.3946	31.3654	44.7348	38.4129	37.212
YNL313C	2.93841	4.54292	3.35643	2.30745	0.913773	6.13107	2.02517	2.16297	1.37297	3.40415	2.12312	2.35027	2.40546	0.671622	3.0318	3.32641	1.48127	3.54599
YOL149W	85.6096	138.76	94.0088	84.2687	111.939	113.299	70.4188	88.5018	100.375	85.9537	104.72	93.28	84.2152	74.3093	115.495	86.0966	132.082	96.2615
YNL312W	38.6452	39.7222	31.5238	46.5146	33.2551	51.8839	44.465	47.4489	41.6166	48.2216	33.9827	28.5832	52.0426	14.161	39.0457	51.5156	30.6902	57.2339
YKR028W	10.2515	17.3505	9.64328	7.69233	5.19541	13.9961	6.96467	9.33501	6.78155	12.6981	11.9662	11.2257	13.5429	3.15473	11.1063	13.8494	12.8496	15.4367
YNL310C	18.4068	30.7629	18.1059	18.4569	11.0002	38.9469	22.6817	26.7479	14.3132	29.4149	32.5603	21.5408	40.3544	8.424	25.8518	37.285	27.386	35.7364
YNL130C	112.073	144.35	90.2976	118.078	57.3558	121.215	144.713	129.838	64.0482	183.89	124.398	112.81	196.955	42.6807	101.118	131.391	123.654	127.982
YNL301C	163.052	202.674	171.32	128.999	52.4245	218.513	142.336	95.8413	59.8208	223.39	178.812	185.71	214.945	50.6495	192.805	244.667	133.367	249.507
YNL298W	11.222	20.6025	14.9676	7.8334	9.68351	18.4261	9.25477	10.177	9.30044	10.7396	15.3985	12.1031	10.5246	4.4355	9.00934	11.2722	18.1138	14.7166
YNL162W-A	30.8698	19.6351	49.8574	32.1801	22.8271	48.8282	22.6247	21.8198	20.2161	17.1656	14.1024	30.6648	13.6754	31.8762	30.0823	14.7865	13.7394	23.7179
YNL292W	5.69166	8.80242	6.42574	4.969	1.90819	9.19006	4.14839	5.65468	3.4256	7.38801	5.63823	6.47293	5.87254	2.05458	9.10607	8.57976	5.0996	10.6343
YMR121C	25.932	44.5313	27.4777	28.5127	16.7934	62.0469	34.301	40.7675	24.327	46.3756	48.861	28.5893	57.8166	14.1235	40.5408	61.5118	44.0412	53.7636
YJR111C	16.9638	36.9174	47.7546	15.3575	13.9089	65.7449	12.0872	18.4548	11.1869	28.5373	39.6179	37.9041	28.8896	8.63965	46.7857	34.9664	30.7182	56.7526
YNL291C	17.6403	25.6924	15.5954	14.5093	10.8341	24.276	19.2984	21.7787	12.4298	19.1575	17.4526	18.7885	18.4629	7.59085	14.1246	12.03	18.7842	13.9378
YNL289W	27.55	106.602	59.2516	50.8548	50.5383	244.64	84.4965	139.272	54.8146	26.0304	51.7888	40.4279	24.8895	21.2585	45.4692	28.6909	54.5898	30.765
YNL286W	66.1793	58.2266	64.6349	49.4673	103.907	49.3453	50.2663	62.2002	90.3049	48.6579	54.5582	53.4936	47.6893	68.9875	64.4884	47.7084	62.6484	49.5337
YOR058C	7.47848	12.2712	5.83289	4.49505	3.49807	7.68728	4.19752	4.33133	4.21255	8.0264	7.03066	6.41898	9.0624	1.86749	4.39719	7.92719	9.29161	8.1881
YNL064C	187.968	224.32	138.143	187.018	71.9542	180.912	202.94	146.847	102.869	331.192	199.917	179.817	442.547	26.8375	263.989	481.399	89.9983	287.842
YNL284C	36.036	46.9825	31.441	31.1371	39.8237	50.9925	27.502	38.2626	44.5687	37.457	42.8044	29.9631	52.4059	22.6378	42.6409	45.6602	47.8484	46.7867
YOL062C	19.8506	31.9378	20.5119	18.0182	18.6613	37.0403	21.5474	29.3475	25.7572	24.4171	31.3771	22.9163	31.6066	11.8813	26.7445	29.7756	31.692	31.8358
YKL157W	19.655	39.9814	18.0234	16.1145	20.028	34.3729	19.1006	26.0405	26.4612	23.2425	29.2495	22.475	31.164	10.1248	22.3861	29.2233	39.095	27.7697
YNL283C	31.2159	45.9742	35.9086	33.6271	16.1542	64.8298	63.4296	46.3689	23.2206	35.4062	33.507	35.0991	32.0518	7.73104	23.5068	23.363	27.6221	26.0406
YNL280C	38.7136	39.533	26.0876	29.8189	12.6056	34.7487	37.0865	27.6487	16.4719	47.434	30.9646	33.2302	41.3207	8.83974	26.1771	30.1622	26.4594	29.4761
YNL103W	15.4713	22.3688	15.5091	14.0948	15.9784	24.2009	14.4225	16.6999	15.8745	16.7915	17.9417	15.8544	19.7675	7.92286	17.0742	18.1097	19.1444	19.6599
YNL278W	2.62117	3.92391	2.92761	2.48883	1.44779	7.50244	4.2784	3.03159	1.62801	2.17432	2.28869	1.86794	2.9247	0.54132	1.74939	2.97689	1.88943	2.49185
YNL269W	0.134737	0	0	0.127618	0	0.314954	0	0.242427	0.155944	0	0.19324	0.12979	0.514013	0.109945	0	0.156093	0.128874	0
YLR017W	15.9305	18.3151	18.0692	18.2774	9.45492	21.7997	16.943	14.9718	14.7617	21.8096	18.1839	19.7835	26.2787	5.83202	24.784	28.1302	13.1245	32.5598
YNL263C	37.1559	53.0902	34.8252	36.6807	23.9529	52.6367	50.0302	49.3957	31.7028	51.5975	52.8438	42.3695	69.3869	17.3322	41.778	50.6282	44.865	56.2585
YDR018C	1.10894	2.37884	0.640865	1.12366	2.60438	1.5856	2.08344	3.68678	4.23051	1.3094	3.10653	1.15388	3.9253	1.37151	0.673506	1.90794	4.38108	1.83508
YNL262W	3.13946	4.64051	2.28378	2.47796	1.69309	4.44822	2.13872	2.429	2.38945	3.12182	2.54008	2.426	3.09021	0.532476	2.3689	3.7374	2.28245	3.03725
YBR188C	19.4872	26.3169	20.5892	17.0382	20.5562	34.5878	19.5919	27.0322	21.779	28.3984	32.2781	20.1978	34.567	14.5569	27.4505	30.474	34.0285	30.1579
YBR186W	0.286386	0.54468	0.292318	0.154584	0.464979	0.391802	0.044385	0.283921	0.32215	0.133119	0.448832	0.270449	0.308585	0.313711	0.208685	0.165976	0.963312	0.317344
YNL260C	22.7866	40.8546	25.0061	19.3188	25.0896	40.8333	15.5279	30.0738	23.6405	27.9074	27.3528	28.5843	37.4027	13.9432	27.2786	28.833	36.5806	36.2375
YNL259C	3375.14	3155.54	3101.61	3854.91	3899.73	3393.16	3743.45	3126.53	2863.6	1995.01	1850.45	2496.11	1715.92	2633.22	796.291	731.873	3212.8	1291.84
YNL258C	10.974	20.6521	12.0071	9.19619	11.4087	15.9894	8.56522	12.5144	12.8147	12.2635	15.8303	13.2515	16.2207	6.38963	13.4159	14.3193	18.2251	16.4527
YNL257C	7.16403	8.06809	4.8175	5.90735	5.55193	6.55172	5.94844	6.73754	6.48745	7.40075	6.32617	6.00286	9.57605	3.56564	7.05463	7.94874	7.43054	7.81694
YLL021W	7.33351	11.0298	6.7529	5.19363	3.44341	9.62218	5.55499	5.75791	3.78154	6.95821	6.71564	7.72407	6.58616	1.46238	6.35085	7.26879	5.36222	7.28802
YNL252C	15.0671	25.582	14.3769	15.1035	15.5564	23.174	13.256	20.3879	17.9434	28.2662	35.171	18.5539	36.3161	11.193	25.9593	38.7687	31.5883	35.6205
YNL248C	12.8997	12.0833	12.9	12.0398	3.53003	17.8884	8.52273	7.59095	5.44064	14.6992	8.33109	12.3772	9.89268	3.7044	21.5205	14.712	5.16308	21.8193
YGL208W	6.15599	11.7922	6.67594	6.16864	6.48982	10.5101	8.64807	9.41615	8.92822	10.8646	18.5218	8.19682	19.4432	4.31792	10.5884	17.4836	16.5853	19.0045
YNL146C-A	0.555381	0	0.628005	0.57968	0.914573	0	0	0	0	0	0	0.602761	1.48136	0	0	0.387403	0.558673	0
YNL247W	20.5717	24.5244	21.3097	15.6226	8.40265	27.5806	15.2841	16.1146	11.2853	26.1067	19.9324	25.2804	22.2407	7.48614	36.442	30.1345	16.449	31.3603
YLR165C	27.4073	42.3096	24.2211	24.2575	47.7273	36.3564	29.2244	45.0073	43.9828	29.9519	39.8858	29.6454	32.2322	33.0135	32.8212	30.0011	57.0285	35.181
YNL254C	3.40853	6.46872	3.64619	2.64079	1.66491	5.77537	3.03134	3.44005	3.00991	5.47512	3.97129	5.1742	5.51979	0.99487	4.62193	3.55882	4.76869	5.2152
YNL243W	17.7807	28.88	15.5308	15.3703	10.8055	26.8129	19.323	20.8449	15.218	21.3451	26.729	18.4309	30.8868	7.1074	22.3417	29.8889	24.2199	26.9511
YNL241C	57.8333	91.6757	44.0332	51.6421	38.4402	77.7661	72.8042	82.7615	73.8623	91.9405	113.471	55.1778	149.473	25.3949	70.8423	131.444	103.591	117.604
YBR266C	0	0	0	0.102486	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR185C	11.608	11.482	7.02175	12.706	10.8914	8.48182	13.3392	7.35483	12.3856	16.1243	13.1097	9.53983	19.3703	6.36835	11.8824	20.6875	13.5722	23.0242
YNL238W	21.198	33.8621	22.0624	16.7089	9.67009	28.5849	19.6088	17.1128	12.8602	29.5158	25.3002	24.9047	27.9586	6.13071	19.1627	23.1285	25.7157	28.6883
YNL237W	2.51486	5.49638	1.71998	2.7737	3.54421	4.62172	2.59802	4.49804	3.20648	2.31259	3.37976	1.7771	4.50281	1.05105	1.33755	2.19443	4.17105	2.40134
YNL229C	22.2044	39.3196	26.3787	22.3397	15.2733	51.6958	23.6901	27.942	19.8819	35.3639	34.27	28.8247	46.2501	9.59951	34.3686	39.7189	33.4119	50.038
YMR271C	24.9384	30.673	17.1681	27.7592	71.8849	37.8925	27.1929	40.7609	78.1477	22.8651	40.9288	21.3585	32.8142	73.7056	27.4193	28.4219	63.6693	22.7102
YNL227C	5.47475	8.67282	6.60647	4.4494	3.02607	10.4738	4.37136	5.42255	4.1753	8.05614	7.16661	7.22264	7.31414	1.85809	10.0001	7.56631	4.99473	11.9285
YEL061C	14.612	16.6152	11.7867	12.3492	12.0457	12.7381	10.2074	9.35253	12.8546	12.9681	9.10403	12.838	12.2736	6.86419	16.268	13.768	12.192	16.1937
YNL223W	9.17095	13.8831	7.48955	7.77169	11.2833	11.6091	9.36125	10.477	17.4668	10.2125	12.9477	9.11724	14.6756	7.24203	12.9731	13.1448	17.2332	15.0215
YNL222W	147.312	53.2011	76.1722	127.178	192.055	42.9507	89.8391	71.6423	114.735	91.7478	55.7663	68.3164	61.8353	149.423	89.745	85.2268	77.953	80.9816
YNL220W	102.38	128.097	97.3342	89.9996	56.7678	121.414	63.2055	72.6338	64.4524	159.79	128.67	124.413	174.714	45.063	194.102	204.751	94.7699	206.39
YNL218W	2.32017	3.30312	1.78974	2.2742	1.11321	4.01334	1.80516	2.24638	1.25721	3.03167	2.81865	2.2548	3.7223	0.884183	2.41051	2.33135	2.88407	3.40002
YNL217W	29.7703	47.0348	28.1484	30.8966	20.719	57.1511	37.0867	44.9085	23.2301	33.3356	32.0671	27.2689	33.3236	14.9473	27.566	27.3366	31.9805	27.2113
YNL216W	9.46567	17.6905	9.75783	7.94326	5.8234	15.608	8.74593	9.10096	7.87251	9.91691	13.118	11.2315	12.372	3.60993	11.668	15.2526	11.5038	12.3314
YKR041W	0.952059	2.4988	2.35083	1.00508	0.684577	4.29883	1.26743	1.21961	0.762477	1.79772	1.10751	1.16133	1.26855	0.357737	1.10329	1.53902	0.735592	2.11158
YNL212W	9.33168	14.2678	7.26443	7.16704	6.55274	11.4611	6.87659	8.8603	7.46815	11.5306	12.081	9.60069	14.8602	2.90131	9.85784	15.5067	11.9872	16.3905
YBR282W	55.9726	59.5277	43.7381	42.3591	67.7181	44.4724	43.865	51.6753	56.2811	52.5294	62.5119	41.4158	55.3827	45.7917	47.0434	59.3419	69.7293	50.0421
YNL210W	0	0.1198	0	0	0.044572	0.109722	0.104589	0.088661	0	0	0.033441	0	0.114645	0	0	0	0.047784	0.050351
YEL020W-A	850.237	599.021	695.188	928.831	1263.02	551.928	1066.04	910.724	1080.09	711.368	733.02	607.742	686.553	971.016	487.136	618.072	822.907	580.297
YOL164W	5.54056	9.20956	7.33173	5.19393	6.56026	10.7723	5.89147	6.29954	6.09205	7.3178	8.43798	7.2531	8.67134	4.07387	7.77636	7.51283	8.43335	10.108
YNL209W	142.173	174.917	178.749	126.924	36.9056	206.718	144.152	117.758	77.533	200.361	146.114	206.195	186.972	32.9274	232.293	236.637	96.4745	268.212
YNL202W	0.882106	1.52753	0.797852	1.32453	1.34042	1.49175	1.51923	1.28912	1.57641	1.59524	1.51511	0.622929	1.45137	1.29408	0.904472	1.36827	2.69417	0.821496
YNL197C	12.0223	17.7201	11.8294	8.7674	5.47006	15.8032	9.26937	9.04379	7.67335	14.5204	14.4269	13.7668	17.4626	3.44776	10.8595	16.9771	12.8832	18.9033
YCR089W	2.79485	4.85137	3.00062	1.40089	1.44207	3.60853	1.74861	1.84604	1.77467	2.84016	4.8548	3.27573	3.46526	0.925794	2.5112	3.52022	3.60724	3.07024
YNL194C	13.0326	23.5797	2.62911	12.5237	39.3159	14.9899	28.88	40.4743	164.824	12.5177	58.0725	8.28137	91.98	27.8432	6.06256	68.4229	123.356	38.8875
YLR283W	20.6232	32.956	17.887	19.7531	17.461	27.2952	19.6942	26.1936	21.9221	32.1326	31.096	19.7955	39.5021	14.4071	26.6775	36.6007	39.0944	39.9986
YNL189W	39.7135	48.0634	31.2954	33.8204	30.3247	40.9799	31.2968	37.0858	37.5324	41.8728	41.4395	37.7386	51.2341	21.2972	60.2603	56.9743	39.0547	51.8883
YGR229C	55.9933	58.0663	45.5121	46.9395	39.3143	50.0688	46.0009	42.8632	43.6065	53.7621	45.3927	45.8031	54.3513	25.7998	57.6416	56.5645	40.8413	55.5479
YKL100C	40.8139	59.084	28.1069	29.5023	25.641	32.4753	35.873	42.9972	38.8874	53.4607	46.8042	37.8177	68.49	13.6631	25.8792	43.8335	56.2637	47.0573
YNL186W	8.54891	16.4842	8.48767	6.61865	3.52889	19.8778	7.07331	8.74125	4.79152	10.6383	7.50699	8.36778	9.16686	2.35501	8.08636	7.72956	8.0978	10.0556
YNL183C	7.31449	11.583	6.05439	4.36664	4.83498	10.0589	6.78491	6.95108	5.88933	8.90145	10.4881	7.86417	12.9202	3.26959	7.14172	11.8458	12.3775	11.5263
YNL181W	10.5614	17.2612	10.1589	9.54631	7.79909	18.3386	9.99716	16.4191	11.6238	13.9169	13.9592	11.1778	17.3424	5.61823	15.9847	16.596	15.3941	18.3031
YKL104C	18.7551	26.4965	15.1957	16.1539	12.1855	25.0663	15.9671	21.8994	18.0904	28.27	28.4021	19.6914	40.9486	7.76978	21.9612	40.0112	28.4659	35.709
YNL178W	709.58	986.9	897.416	722.141	309.227	1119.09	693.363	696.904	471.738	1096.43	830.198	967.749	1145.46	285.168	1243.08	1182.23	625.312	1399.72
YNL175C	6.71488	5.83066	5.50857	6.34018	1.57145	9.42714	5.29196	4.57892	3.67801	8.43788	4.72972	6.67079	6.88726	1.82629	12.5834	9.22306	3.19098	16.1075
YNL173C	22.7978	30.8403	14.0279	20.3068	19.7099	21.82	19.6798	25.4907	31.0899	28.2662	33.5494	16.4811	38.6807	15.2982	20.5042	36.0326	40.6654	34.19
YNL167C	9.73948	15.4272	9.46308	7.81106	7.10073	13.9433	9.37531	9.90544	8.81336	11.2674	12.6056	11.4425	14.8554	4.05272	11.7194	14.354	14.2262	16.0659
YNL165W	3.10747	6.11788	3.31073	3.41508	3.22817	7.80125	4.49862	6.31803	4.89853	4.4722	4.97511	3.13871	6.20198	1.55941	3.8078	5.45264	5.41159	6.14658
YCR037C	10.3932	13.7935	7.88699	7.63302	4.28672	11.6308	8.86363	8.78632	7.15354	11.7629	10.0593	10.0332	11.9535	2.96683	8.63563	8.62428	9.61213	10.405
YNL163C	4.08463	7.49185	4.74229	2.50285	2.22105	8.1288	3.03576	3.42031	2.40508	4.64464	4.69079	5.28222	4.20612	1.45438	5.45362	5.42663	4.52581	5.68425
YNL162W	2737.3	2562.67	3121.56	2877.02	1956.5	2961.29	2629.44	2391.05	1951.2	3197.16	2777.34	2871.13	2765.24	1977.91	3574.96	3363.98	2119.44	3210.98
YNL159C	25.5684	42.5798	22.4913	20.5406	27.9179	38.2944	27.9878	41.9299	34.2312	29.253	29.0998	24.1857	39.3384	16.6196	24.0712	25.9397	43.2262	28.5087
YOR384W	0.56344	0.269592	0.232711	0.508166	0.588985	0.146748	0.08845	0.030203	0.13849	0.084884	0.167412	0.06154	0.150824	0.04174	0	0.098754	0.196367	0.134712
YNL157W	115.046	132.039	83.681	120.025	125.716	147.779	126.838	149.432	153.321	127.611	134.443	84.2955	164.49	67.1732	119.644	162.588	148.638	140.94
YNL156C	31.8717	54.2155	25.886	27.4468	26.7442	45.6591	36.9013	44.8706	36.1605	44.8798	50.4845	30.5056	67.8958	15.4893	30.8036	49.8892	52.4239	49.8713
YPL095C	50.0277	149.117	21.2845	48.5738	42.3972	158.622	45.6301	85.4534	37.9462	179.115	108.913	67.545	166.908	51.9771	214.383	157.522	99.2934	140.386
YNL155W	48.3705	79.0379	35.9319	41.5171	93.7977	66.9234	39.4087	85.444	113.746	46.8938	98.0099	37.6974	94.6107	78.296	66.2113	93.8608	108.382	68.8121
YNL151C	17.6663	23.3613	23.3065	15.6499	8.6619	25.2986	14.5046	11.7468	10.7482	27.1046	19.2163	22.8065	20.4045	6.54079	29.5302	25.5431	15.0049	33.4735
YPL081W	183.676	351.444	204.422	173.296	70.0533	386.268	134.144	170.527	64.4294	267.687	183.981	158.571	195.778	63.2697	189.003	225.896	131.231	227.548
YDR034W-B	71.3257	14.0256	49.6393	184.002	273.332	61.3309	263.037	222.543	326.561	25.6645	42.6474	9.74995	108.368	80.2911	30.5566	94.9756	62.0227	30.3065
YNL149C	447.812	389.521	494.952	402.189	619.105	455.046	398.593	497.398	584.375	321.589	397.955	372.204	292.869	586.147	495.049	332.852	427.047	301.388
YPR133W-A	132.344	290.396	293.263	235.89	144.076	408.641	270.113	315.525	184.081	442.74	500.856	283.378	444.978	158.647	315.446	497.047	406.18	379.567
YNL147W	518.657	398.252	365.054	465.22	917.584	335.485	323.522	439.241	767.054	378.755	471.641	295.701	372.281	672.255	568.206	524.386	501.97	369.314
YFR045W	16.7606	37.478	20.4839	12.9823	17.5637	34.4128	15.8666	17.5738	24.4558	20.5294	31.5511	21.5032	30.2616	8.77616	19.8425	21.9869	46.8744	29.6596
YNL146W	6.77729	9.82686	7.33634	7.56265	9.86419	10.3447	5.27598	7.65194	9.23348	10.3266	7.51216	7.76325	14.9395	7.06227	13.0002	14.4447	14.6281	15.9384
YNL144C	4.24146	17.0019	4.2421	3.73602	12.3329	17.8969	5.75792	20.9903	25.835	7.72171	25.9229	7.6924	21.1101	6.80487	8.53609	18.6597	32.0351	18.0143
YGL231C	77.8047	90.984	59.6236	83.4716	100.506	80.1642	78.199	94.8198	113.294	95.4313	102.766	58.3288	99.7759	79.1561	91.9441	114.804	101.147	89.4083
YNL143C	3.8177	6.52138	4.5663	5.30061	7.96072	4.94746	5.16509	5.40054	5.84114	2.65833	4.89705	3.5509	7.99933	3.78445	3.28559	4.11912	4.30525	5.40758
YNL142W	48.9005	31.2855	13.9627	35.7609	8.10381	17.6672	25.4763	13.7619	8.90572	98.8488	25.07	28.616	84.7162	5.6055	22.1654	47.7514	18.1093	31.9766
YNL139C	4.74061	9.2514	4.25736	3.16481	3.46185	6.83704	3.48955	4.37609	4.53199	4.91688	4.57408	4.87088	6.4644	1.46347	4.11149	5.20417	6.38711	6.23784
YNL138W-A	68.746	97.1066	94.2768	81.347	74.3786	127.359	89.3591	89.0733	90.4667	89.6435	118.168	78.3819	102.906	53.9788	95.5767	112.668	95.748	109.003
YGR256W	0.690908	1.41561	0.476898	0.67503	1.4392	1.63859	1.4209	1.95973	2.53533	1.02281	1.14455	0.427571	2.6051	0.547127	0.561649	1.71816	1.59651	1.10959
YNL138W	42.66	60.7905	30.431	38.7654	35.1143	60.1295	40.9679	58.8054	47.876	50.7321	55.9662	39.6097	65.5026	22.7512	62.7654	68.9382	60.6567	65.2343
YNL126W	6.97337	9.81134	6.8726	6.37143	4.63546	8.67841	6.29738	5.67975	5.79599	8.26697	5.09927	7.09723	7.68962	2.40926	7.57475	7.38755	6.1577	10.1483
YNL123W	6.06958	10.5441	6.36438	4.23112	2.66411	9.43	4.58807	5.38911	3.12253	7.4486	7.38701	6.2605	6.89361	2.19568	7.11784	8.1092	5.52182	8.47306
YML105C	29.1852	33.3974	20.9226	23.6599	16.6715	26.5937	22.6955	21.7788	20.4662	35.8412	31.1998	26.6867	33.791	11.5535	39.7005	42.9692	27.6754	44.3692
YNL122C	347.16	238.959	279.544	311.747	523.529	175.939	259.468	311.599	536.81	296.043	237.826	298.467	315.935	410.124	234.829	232.274	403.06	300.635
YNL119W	3.44681	8.17417	5.55131	3.77109	1.50331	9.08612	1.98474	3.80116	1.6385	5.59718	3.57259	5.05176	5.41931	1.37484	5.56621	4.50107	3.09072	8.24136
YPR083W	5.65205	7.81445	5.31987	4.18625	3.55906	9.53864	4.35503	4.94701	4.8399	7.94023	7.16294	6.34235	9.45998	1.76121	5.50368	8.14349	6.59211	10.0426
YOR109W	5.56909	10.7437	4.91902	3.95007	3.97126	9.33933	4.89454	6.48387	5.82474	6.73527	7.04086	6.62395	9.16131	2.298	6.21313	8.69775	9.39706	9.65691
YOL123W	65.529	56.6841	41.2017	62.0985	56.4796	54.9976	59.8428	50.8746	51.2341	78.0405	54.2397	48.5098	75.2945	32.2595	53.674	96.2379	54.2365	68.4118
YNL117W	0.404347	0.925651	0.457229	0.394186	0.454342	0.587773	0.544234	0.54052	0.884509	0.624578	0.972981	0.433516	5.03776	0.337707	0.442179	0.741007	0.856982	0.388474
YNL010W	121.115	129.796	110.485	118.72	73.1695	123.137	103.752	104.004	80.8282	133.274	116.41	115.095	130.019	59.4591	161.462	142.671	100.498	128.747
YLR093C	145.426	150.223	116.566	138.419	185.9	143.556	131.799	143.557	205.256	130.625	150.36	109.049	166.84	98.7344	114.105	137.852	181.206	158.179
YNL115C	19.7866	37.7052	13.3498	19.1713	23.39	26.2814	23.5813	37.4104	29.4045	25.5494	27.7541	18.7158	41.786	11.576	15.7188	22.3758	39.0107	26.1834
YNL111C	33.5929	40.0328	31.8127	36.4666	16.6853	50.5994	33.903	29.062	19.2675	49.8568	38.1605	28.0354	43.9081	13.8467	38.868	48.8626	29.904	33.5075
YPL242C	9.91812	12.3308	6.50867	6.99588	5.38824	6.74243	6.43621	5.60732	6.77503	10.2787	7.87054	7.51387	10.2504	3.08943	7.61345	10.096	8.81894	9.46577
YMR123W	67.8283	97.3012	85.3296	63.9206	31.8719	91.6703	69.8244	60.4589	41.6906	113.058	86.0571	97.0713	109.35	29.5265	101.432	87.5765	70.7664	103.44
